,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker,fluxo_caixa_operacional_valor,fluxo_caixa_operacional_unidade,fluxo_caixa_investimentos_valor,fluxo_caixa_investimentos_unidade,fluxo_caixa_financiamentos_valor,fluxo_caixa_financiamentos_unidade,fluxo_caixa_equivalentes_valor,fluxo_caixa_equivalentes_unidade
3,31/12/2011,"R$ 529,13 M","- R$ 529,25 M","R$ 214,57 M","R$ 214,45 M",132,529130000.0,M,529250000.0,M,214570000.0,M,214450000.0,M
4,31/03/2012,"R$ 468,27 M","- R$ 569,71 M","R$ 289,80 M","R$ 188,35 M",132,468270000.0,M,569710000.0,M,289800000.0,M,188350000.0,M
5,30/06/2012,"R$ 381,72 M","- R$ 590,90 M","R$ 681,28 M","R$ 472,11 M",132,381720000.0,M,590900000.0,M,681280000.0,M,472110000.0,M
6,30/09/2012,"R$ 453,17 M","- R$ 617,71 M","R$ 604,52 M","R$ 439,98 M",132,453170000.0,M,617710000.0,M,604520000.0,M,439980000.0,M
7,31/12/2012,"R$ 339,54 M","- R$ 683,80 M","R$ 456,89 M","R$ 112,63 M",132,339540000.0,M,683800000.0,M,456890000.0,M,112630000.0,M
8,31/03/2013,"R$ 494,61 M","- R$ 889,56 M","R$ 618,68 M","R$ 223,72 M",132,494610000.0,M,889560000.0,M,618680000.0,M,223720000.0,M
9,30/06/2013,"R$ 619,14 M","- R$ 913,60 M","R$ 85,34 M","- R$ 209,13 M",132,619140000.0,M,913600000.0,M,85340000.0,M,209130000.0,M
10,30/09/2013,"R$ 598,03 M","- R$ 878,07 M","R$ 112,19 M","- R$ 167,85 M",132,598030000.0,M,878070000.0,M,112190000.0,M,167850000.0,M
11,31/12/2013,"R$ 613,40 M","- R$ 872,11 M","R$ 143,45 M","- R$ 115,26 M",132,613400000.0,M,872110000.0,M,143450000.0,M,115260000.0,M
12,31/03/2014,"R$ 473,42 M","- R$ 530,69 M","R$ 77,49 M","R$ 20,22 M",132,473420000.0,M,530690000.00000006,M,77490000.0,M,20220000.0,M
13,30/06/2014,"R$ 387,67 M","- R$ 513,01 M","R$ 417,72 M","R$ 292,38 M",132,387670000.0,M,513010000.0,M,417720000.0,M,292380000.0,M
14,30/09/2014,"R$ 304,76 M","- R$ 543,58 M","R$ 287,20 M","R$ 48,37 M",132,304760000.0,M,543580000.0,M,287200000.0,M,48370000.0,M
15,31/12/2014,"R$ 329,85 M","- R$ 611,74 M","R$ 371,45 M","R$ 89,55 M",132,329850000.0,M,611740000.0,M,371450000.0,M,89550000.0,M
16,31/03/2015,"R$ 806,85 M","- R$ 689,62 M","R$ 351,52 M","R$ 468,75 M",132,806850000.0,M,689620000.0,M,351520000.0,M,468750000.0,M
17,30/06/2015,"R$ 727,77 M","- R$ 738,19 M","R$ 257,18 M","R$ 246,76 M",132,727770000.0,M,738190000.0,M,257180000.0,M,246760000.0,M
18,30/09/2015,"R$ 843,65 M","- R$ 990,64 M","R$ 200,87 M","R$ 53,88 M",132,843650000.0,M,990640000.0,M,200870000.0,M,53880000.0,M
19,31/12/2015,"R$ 881,12 M","- R$ 1,04 B","- R$ 24,71 M","- R$ 186,74 M",132,881120000.0,M,1040000000.0,B,24710000.0,M,186740000.0,M
20,31/03/2016,"R$ 749,64 M","- R$ 1,45 B","- R$ 50,57 M","- R$ 753,45 M",132,749640000.0,M,1450000000.0,B,50570000.0,M,753450000.0,M
21,30/06/2016,"R$ 721,09 M","- R$ 1,09 B","- R$ 470,71 M","- R$ 837,62 M",132,721090000.0,M,1090000000.0,B,470710000.0,M,837620000.0,M
22,30/09/2016,"R$ 705,25 M","- R$ 1,11 B","R$ 26,91 M","- R$ 380,12 M",132,705250000.0,M,1110000000.0,B,26910000.0,M,380120000.0,M
23,31/12/2016,"R$ 769,50 M","- R$ 997,13 M","R$ 112,50 M","- R$ 115,14 M",132,769500000.0,M,997130000.0,M,112500000.0,M,115140000.0,M
24,31/03/2017,"R$ 949,32 M","- R$ 816,53 M","- R$ 257,00 M","- R$ 124,21 M",132,949320000.0,M,816530000.0,M,257000000.0,M,124210000.0,M
25,30/06/2017,"R$ 1,13 B","- R$ 1,44 B","R$ 215,52 M","- R$ 90,41 M",132,1130000000.0,B,1440000000.0,B,215520000.0,M,90410000.0,M
26,30/09/2017,"R$ 1,10 B","- R$ 1,03 B","R$ 39,95 M","R$ 114,73 M",132,1100000000.0,B,1030000000.0,B,39950000.0,M,114730000.0,M
27,31/12/2017,"R$ 1,19 B","- R$ 929,13 M","- R$ 120,40 M","R$ 142,67 M",132,1190000000.0,B,929130000.0,M,120400000.0,M,142670000.0,M
28,31/03/2018,"R$ 1,51 B","- R$ 1,41 B","- R$ 92,21 M","- R$ 1,59 M",132,1510000000.0,B,1410000000.0,B,92210000.0,M,1590000.0,M
29,30/06/2018,"R$ 1,56 B","- R$ 1,14 B","- R$ 179,31 M","R$ 234,02 M",132,1560000000.0,B,1140000000.0,B,179310000.0,M,234020000.0,M
30,30/09/2018,"R$ 1,46 B","- R$ 1,21 B","- R$ 378,82 M","- R$ 129,73 M",132,1460000000.0,B,1210000000.0,B,378820000.0,M,129729999.99999999,M
31,31/12/2018,"R$ 1,52 B","- R$ 1,47 B","- R$ 276,58 M","- R$ 220,47 M",132,1520000000.0,B,1470000000.0,B,276580000.0,M,220470000.0,M
32,31/03/2019,"R$ 1,68 B","- R$ 1,77 B","R$ 141,60 M","R$ 56,74 M",132,1680000000.0,B,1770000000.0,B,141600000.0,M,56740000.0,M
33,30/06/2019,"R$ 1,65 B","- R$ 2,07 B","R$ 192,22 M","- R$ 237,39 M",132,1650000000.0,B,2069999999.9999998,B,192220000.0,M,237390000.0,M
34,30/09/2019,"R$ 1,68 B","- R$ 1,51 B","- R$ 314,82 M","- R$ 149,21 M",132,1680000000.0,B,1510000000.0,B,314820000.0,M,149210000.0,M
35,31/12/2019,"R$ 1,93 B","- R$ 1,60 B","- R$ 473,29 M","- R$ 134,52 M",132,1930000000.0,B,1600000000.0,B,473290000.0,M,134520000.0,M
36,31/03/2020,"R$ 1,96 B","- R$ 1,29 B","- R$ 774,44 M","- R$ 105,54 M",132,1960000000.0,B,1290000000.0,B,774440000.0,M,105540000.0,M
37,30/06/2020,"R$ 2,09 B","- R$ 638,98 M","- R$ 1,29 B","R$ 160,44 M",132,2089999999.9999998,B,638980000.0,M,1290000000.0,B,160440000.0,M
38,30/09/2020,"R$ 2,62 B","- R$ 1,71 B","- R$ 844,20 M","R$ 72,71 M",132,2620000000.0,B,1710000000.0,B,844200000.0,M,72710000.0,M
39,31/12/2020,"R$ 2,53 B","- R$ 1,18 B","- R$ 1,12 B","R$ 219,61 M",132,2530000000.0,B,1180000000.0,B,1120000000.0,B,219610000.0,M
40,31/03/2021,"R$ 2,27 B","- R$ 690,09 M","- R$ 1,39 B","R$ 196,28 M",132,2270000000.0,B,690090000.0,M,1390000000.0,B,196280000.0,M
41,30/06/2021,"R$ 2,62 B","- R$ 1,57 B","- R$ 1,24 B","- R$ 191,85 M",132,2620000000.0,B,1570000000.0,B,1240000000.0,B,191850000.0,M
42,30/09/2021,"R$ 2,35 B","- R$ 1,31 B","- R$ 915,50 M","R$ 125,48 M",132,2350000000.0,B,1310000000.0,B,915500000.0,M,125480000.0,M
43,31/12/2021,"R$ 3,18 B","- R$ 2,20 B","- R$ 887,83 M","R$ 85,95 M",132,3180000000.0,B,2200000000.0,B,887830000.0,M,85950000.0,M
44,31/03/2022,"R$ 3,45 B","- R$ 4,19 B","R$ 573,95 M","- R$ 173,45 M",132,3450000000.0,B,4190000000.0000005,B,573950000.0,M,173450000.0,M
45,30/06/2022,"R$ 3,39 B","- R$ 3,83 B","R$ 573,81 M","R$ 130,08 M",132,3390000000.0,B,3830000000.0,B,573810000.0,M,130080000.00000001,M
46,30/09/2022,"R$ 2,99 B","- R$ 3,10 B","- R$ 3,39 M","- R$ 116,24 M",132,2990000000.0,B,3100000000.0,B,3390000.0,M,116240000.0,M
47,31/12/2022,"R$ 2,83 B","- R$ 3,62 B","R$ 721,94 M","- R$ 70,79 M",132,2830000000.0,B,3620000000.0,B,721940000.0,M,70790000.0,M
48,31/03/2023,"R$ 2,99 B","- R$ 2,26 B","- R$ 572,18 M","R$ 158,51 M",132,2990000000.0,B,2260000000.0,B,572180000.0,M,158510000.0,M
49,30/06/2023,"R$ 2,88 B","- R$ 1,81 B","- R$ 1,16 B","- R$ 89,07 M",132,2880000000.0,B,1810000000.0,B,1160000000.0,B,89070000.0,M
50,30/09/2023,"R$ 3,10 B","- R$ 1,84 B","- R$ 1,28 B","- R$ 18,69 M",132,3100000000.0,B,1840000000.0,B,1280000000.0,B,18690000.0,M
51,31/12/2023,"R$ 2,32 B","- R$ 1,11 B","- R$ 1,33 B","- R$ 128,56 M",132,2320000000.0,B,1110000000.0,B,1330000000.0,B,128560000.0,M
52,31/03/2024,"R$ 3,76 B","- R$ 2,50 B","- R$ 1,33 B","- R$ 68,85 M",132,3760000000.0,B,2500000000.0,B,1330000000.0,B,68850000.0,M
53,30/06/2024,"R$ 3,66 B","- R$ 3,43 B","- R$ 138,44 M","R$ 119,43 M",132,3660000000.0,B,3430000000.0,B,138440000.0,M,119430000.0,M
0,31/03/2011,"R$ 31,10 M","- R$ 25,09 M","- R$ 4,88 M","R$ 1,13 M",349,31100000.0,M,25090000.0,M,4880000.0,M,1130000.0,M
1,30/06/2011,"R$ 37,51 M","- R$ 29,56 M","- R$ 7,84 M","R$ 113,00 mil",349,37510000.0,M,29560000.0,M,7840000.0,M,113000.0,mil
2,30/09/2011,"R$ 31,27 M","- R$ 30,13 M","- R$ 2,38 M","- R$ 1,25 M",349,31270000.0,M,30130000.0,M,2380000.0,M,1250000.0,M
3,31/12/2011,"R$ 36,05 M","- R$ 28,36 M","- R$ 3,77 M","R$ 3,92 M",349,36050000.0,M,28360000.0,M,3770000.0,M,3920000.0,M
4,31/03/2012,"R$ 32,47 M","- R$ 22,27 M","- R$ 12,01 M","- R$ 1,82 M",349,32470000.0,M,22270000.0,M,12010000.0,M,1820000.0,M
5,30/06/2012,"R$ 27,77 M","- R$ 22,81 M","- R$ 2,20 M","R$ 2,76 M",349,27770000.0,M,22810000.0,M,2200000.0,M,2760000.0,M
6,30/09/2012,"R$ 26,36 M","- R$ 24,41 M","- R$ 443,00 mil","R$ 1,50 M",349,26360000.0,M,24410000.0,M,443000.0,mil,1500000.0,M
7,31/12/2012,"R$ 26,00 M","- R$ 23,95 M","- R$ 3,20 M","- R$ 1,15 M",349,26000000.0,M,23950000.0,M,3200000.0,M,1150000.0,M
8,31/03/2013,"R$ 30,29 M","- R$ 21,52 M","- R$ 6,61 M","R$ 2,17 M",349,30290000.0,M,21520000.0,M,6610000.0,M,2170000.0,M
9,30/06/2013,"R$ 32,76 M","- R$ 20,43 M","- R$ 16,49 M","- R$ 4,16 M",349,32759999.999999996,M,20430000.0,M,16489999.999999998,M,4160000.0,M
10,30/09/2013,"R$ 31,04 M","- R$ 27,34 M","- R$ 1,13 M","R$ 2,57 M",349,31040000.0,M,27340000.0,M,1130000.0,M,2570000.0,M
11,31/12/2013,"R$ 30,27 M","- R$ 30,03 M","R$ 8,26 M","R$ 8,51 M",349,30270000.0,M,30030000.0,M,8260000.0,M,8510000.0,M
12,31/03/2014,"R$ 18,11 M","- R$ 29,01 M","R$ 10,97 M","R$ 65,00 mil",349,18110000.0,M,29010000.0,M,10970000.0,M,65000.0,mil
13,30/06/2014,"R$ 15,07 M","- R$ 24,83 M","R$ 11,90 M","R$ 2,15 M",349,15070000.0,M,24830000.0,M,11900000.0,M,2150000.0,M
14,30/09/2014,"R$ 26,89 M","- R$ 13,40 M","- R$ 14,63 M","- R$ 1,15 M",349,26890000.0,M,13400000.0,M,14630000.0,M,1150000.0,M
15,31/12/2014,"R$ 18,90 M","- R$ 9,76 M","- R$ 15,07 M","- R$ 5,93 M",349,18900000.0,M,9760000.0,M,15070000.0,M,5930000.0,M
16,31/03/2015,"R$ 22,05 M","- R$ 8,97 M","- R$ 14,45 M","- R$ 1,37 M",349,22050000.0,M,8970000.0,M,14450000.0,M,1370000.0,M
17,30/06/2015,"R$ 20,08 M","- R$ 8,47 M","- R$ 12,45 M","- R$ 840,00 mil",349,20080000.0,M,8470000.0,M,12450000.0,M,840000.0,mil
18,30/09/2015,"R$ 960,00 mil","- R$ 11,22 M","R$ 8,58 M","- R$ 1,68 M",349,960000.0,mil,11220000.0,M,8580000.0,M,1680000.0,M
19,31/12/2015,"R$ 9,29 M","- R$ 10,93 M","R$ 4,76 M","R$ 3,12 M",349,9290000.0,M,10930000.0,M,4760000.0,M,3120000.0,M
20,31/03/2016,"R$ 11,88 M","- R$ 11,15 M","R$ 5,82 M","R$ 6,54 M",349,11880000.0,M,11150000.0,M,5820000.0,M,6540000.0,M
21,30/06/2016,"R$ 11,03 M","- R$ 11,01 M","R$ 2,59 M","R$ 2,61 M",349,11030000.0,M,11010000.0,M,2590000.0,M,2610000.0,M
22,30/09/2016,"R$ 13,76 M","- R$ 8,26 M","- R$ 6,11 M","- R$ 609,00 mil",349,13760000.0,M,8260000.0,M,6110000.0,M,609000.0,mil
23,31/12/2016,"R$ 13,04 M","- R$ 8,43 M","- R$ 8,76 M","- R$ 4,15 M",349,13040000.0,M,8430000.0,M,8760000.0,M,4150000.0000000005,M
24,31/03/2017,"R$ 16,18 M","- R$ 9,71 M","- R$ 12,49 M","- R$ 6,02 M",349,16180000.0,M,9710000.0,M,12490000.0,M,6020000.0,M
25,30/06/2017,"R$ 16,41 M","- R$ 10,62 M","- R$ 8,47 M","- R$ 2,69 M",349,16410000.0,M,10620000.0,M,8470000.0,M,2690000.0,M
26,30/09/2017,"R$ 17,22 M","- R$ 11,81 M","- R$ 4,66 M","R$ 756,00 mil",349,17220000.0,M,11810000.0,M,4660000.0,M,756000.0,mil
27,31/12/2017,"R$ 10,69 M","- R$ 9,68 M","- R$ 2,04 M","- R$ 1,03 M",349,10690000.0,M,9680000.0,M,2040000.0,M,1030000.0,M
28,31/03/2018,"R$ 4,11 M","- R$ 7,51 M","R$ 2,10 M","- R$ 1,31 M",349,4110000.0000000005,M,7510000.0,M,2100000.0,M,1310000.0,M
29,30/06/2018,"R$ 1,51 M","- R$ 7,69 M","R$ 4,10 M","- R$ 2,09 M",349,1510000.0,M,7690000.0,M,4099999.9999999995,M,2089999.9999999998,M
30,30/09/2018,"- R$ 304,00 mil","- R$ 5,64 M","R$ 5,47 M","- R$ 467,00 mil",349,304000.0,mil,5640000.0,M,5470000.0,M,467000.0,mil
31,31/12/2018,"R$ 2,78 M","- R$ 5,40 M","R$ 4,55 M","R$ 1,94 M",349,2780000.0,M,5400000.0,M,4550000.0,M,1940000.0,M
32,31/03/2019,"R$ 4,49 M","- R$ 5,81 M","R$ 2,26 M","R$ 936,00 mil",349,4490000.0,M,5810000.0,M,2260000.0,M,936000.0,mil
33,30/06/2019,"R$ 10,77 M","- R$ 4,41 M","- R$ 4,18 M","R$ 2,18 M",349,10770000.0,M,4410000.0,M,4179999.9999999995,M,2180000.0,M
34,30/09/2019,"R$ 21,11 M","- R$ 5,16 M","- R$ 14,18 M","R$ 1,78 M",349,21110000.0,M,5160000.0,M,14180000.0,M,1780000.0,M
35,31/12/2019,"R$ 17,90 M","- R$ 6,52 M","- R$ 4,80 M","R$ 6,58 M",349,17900000.0,M,6520000.0,M,4800000.0,M,6580000.0,M
36,31/03/2020,"R$ 24,14 M","- R$ 7,13 M","- R$ 13,09 M","R$ 3,91 M",349,24140000.0,M,7130000.0,M,13090000.0,M,3910000.0,M
37,30/06/2020,"R$ 28,27 M","- R$ 5,63 M","- R$ 22,67 M","- R$ 27,00 mil",349,28270000.0,M,5630000.0,M,22670000.0,M,27000.0,mil
38,30/09/2020,"R$ 11,04 M","- R$ 4,34 M","- R$ 3,88 M","R$ 2,82 M",349,11040000.0,M,4340000.0,M,3880000.0,M,2820000.0,M
39,31/12/2020,"R$ 3,30 M","- R$ 6,22 M","- R$ 331,00 mil","- R$ 3,24 M",349,3300000.0,M,6220000.0,M,331000.0,mil,3240000.0,M
40,31/03/2021,"- R$ 6,26 M","- R$ 7,30 M","R$ 11,98 M","- R$ 1,58 M",349,6260000.0,M,7300000.0,M,11980000.0,M,1580000.0,M
41,30/06/2021,"R$ 2,45 M","- R$ 9,04 M","R$ 10,77 M","R$ 4,18 M",349,2450000.0,M,9040000.0,M,10770000.0,M,4179999.9999999995,M
42,30/09/2021,"R$ 8,39 M","- R$ 12,71 M","R$ 2,40 M","- R$ 1,93 M",349,8390000.0,M,12710000.0,M,2400000.0,M,1930000.0,M
43,31/12/2021,"R$ 34,65 M","- R$ 11,02 M","- R$ 22,82 M","R$ 811,00 mil",349,34650000.0,M,11020000.0,M,22820000.0,M,811000.0,mil
44,31/03/2022,"R$ 33,80 M","- R$ 10,63 M","- R$ 23,51 M","- R$ 341,00 mil",349,33800000.0,M,10630000.0,M,23510000.0,M,341000.0,mil
45,30/06/2022,"R$ 28,58 M","- R$ 10,72 M","- R$ 20,80 M","- R$ 2,94 M",349,28580000.0,M,10720000.0,M,20800000.0,M,2940000.0,M
46,30/09/2022,"R$ 41,97 M","- R$ 11,04 M","- R$ 29,99 M","R$ 944,00 mil",349,41970000.0,M,11040000.0,M,29990000.0,M,944000.0,mil
47,31/12/2022,"R$ 33,63 M","- R$ 16,39 M","- R$ 20,65 M","- R$ 3,42 M",349,33630000.0,M,16390000.0,M,20650000.0,M,3420000.0,M
48,31/03/2023,"R$ 42,07 M","- R$ 20,78 M","- R$ 22,10 M","- R$ 807,00 mil",349,42070000.0,M,20780000.0,M,22100000.0,M,807000.0,mil
49,30/06/2023,"R$ 42,87 M","- R$ 24,66 M","- R$ 20,82 M","- R$ 2,60 M",349,42870000.0,M,24660000.0,M,20820000.0,M,2600000.0,M
50,30/09/2023,"R$ 50,85 M","- R$ 28,00 M","- R$ 21,03 M","R$ 1,82 M",349,50850000.0,M,28000000.0,M,21030000.0,M,1820000.0,M
51,31/12/2023,"R$ 37,53 M","- R$ 28,80 M","- R$ 8,41 M","R$ 314,00 mil",349,37530000.0,M,28800000.0,M,8410000.0,M,314000.0,mil
52,31/03/2024,"R$ 44,41 M","- R$ 30,61 M","- R$ 13,36 M","R$ 446,00 mil",349,44410000.0,M,30610000.0,M,13360000.0,M,446000.0,mil
53,30/06/2024,"R$ 40,09 M","- R$ 31,40 M","R$ 697,00 mil","R$ 9,39 M",349,40090000.0,M,31400000.0,M,697000.0,mil,9390000.0,M
0,31/03/2011,"R$ 31,10 M","- R$ 25,09 M","- R$ 4,88 M","R$ 1,13 M",289,31100000.0,M,25090000.0,M,4880000.0,M,1130000.0,M
1,30/06/2011,"R$ 37,51 M","- R$ 29,56 M","- R$ 7,84 M","R$ 113,00 mil",289,37510000.0,M,29560000.0,M,7840000.0,M,113000.0,mil
2,30/09/2011,"R$ 31,27 M","- R$ 30,13 M","- R$ 2,38 M","- R$ 1,25 M",289,31270000.0,M,30130000.0,M,2380000.0,M,1250000.0,M
3,31/12/2011,"R$ 36,05 M","- R$ 28,36 M","- R$ 3,77 M","R$ 3,92 M",289,36050000.0,M,28360000.0,M,3770000.0,M,3920000.0,M
4,31/03/2012,"R$ 32,47 M","- R$ 22,27 M","- R$ 12,01 M","- R$ 1,82 M",289,32470000.0,M,22270000.0,M,12010000.0,M,1820000.0,M
5,30/06/2012,"R$ 27,77 M","- R$ 22,81 M","- R$ 2,20 M","R$ 2,76 M",289,27770000.0,M,22810000.0,M,2200000.0,M,2760000.0,M
6,30/09/2012,"R$ 26,36 M","- R$ 24,41 M","- R$ 443,00 mil","R$ 1,50 M",289,26360000.0,M,24410000.0,M,443000.0,mil,1500000.0,M
7,31/12/2012,"R$ 26,00 M","- R$ 23,95 M","- R$ 3,20 M","- R$ 1,15 M",289,26000000.0,M,23950000.0,M,3200000.0,M,1150000.0,M
8,31/03/2013,"R$ 30,29 M","- R$ 21,52 M","- R$ 6,61 M","R$ 2,17 M",289,30290000.0,M,21520000.0,M,6610000.0,M,2170000.0,M
9,30/06/2013,"R$ 32,76 M","- R$ 20,43 M","- R$ 16,49 M","- R$ 4,16 M",289,32759999.999999996,M,20430000.0,M,16489999.999999998,M,4160000.0,M
10,30/09/2013,"R$ 31,04 M","- R$ 27,34 M","- R$ 1,13 M","R$ 2,57 M",289,31040000.0,M,27340000.0,M,1130000.0,M,2570000.0,M
11,31/12/2013,"R$ 30,27 M","- R$ 30,03 M","R$ 8,26 M","R$ 8,51 M",289,30270000.0,M,30030000.0,M,8260000.0,M,8510000.0,M
12,31/03/2014,"R$ 18,11 M","- R$ 29,01 M","R$ 10,97 M","R$ 65,00 mil",289,18110000.0,M,29010000.0,M,10970000.0,M,65000.0,mil
13,30/06/2014,"R$ 15,07 M","- R$ 24,83 M","R$ 11,90 M","R$ 2,15 M",289,15070000.0,M,24830000.0,M,11900000.0,M,2150000.0,M
14,30/09/2014,"R$ 26,89 M","- R$ 13,40 M","- R$ 14,63 M","- R$ 1,15 M",289,26890000.0,M,13400000.0,M,14630000.0,M,1150000.0,M
15,31/12/2014,"R$ 18,90 M","- R$ 9,76 M","- R$ 15,07 M","- R$ 5,93 M",289,18900000.0,M,9760000.0,M,15070000.0,M,5930000.0,M
16,31/03/2015,"R$ 22,05 M","- R$ 8,97 M","- R$ 14,45 M","- R$ 1,37 M",289,22050000.0,M,8970000.0,M,14450000.0,M,1370000.0,M
17,30/06/2015,"R$ 20,08 M","- R$ 8,47 M","- R$ 12,45 M","- R$ 840,00 mil",289,20080000.0,M,8470000.0,M,12450000.0,M,840000.0,mil
18,30/09/2015,"R$ 960,00 mil","- R$ 11,22 M","R$ 8,58 M","- R$ 1,68 M",289,960000.0,mil,11220000.0,M,8580000.0,M,1680000.0,M
19,31/12/2015,"R$ 9,29 M","- R$ 10,93 M","R$ 4,76 M","R$ 3,12 M",289,9290000.0,M,10930000.0,M,4760000.0,M,3120000.0,M
20,31/03/2016,"R$ 11,88 M","- R$ 11,15 M","R$ 5,82 M","R$ 6,54 M",289,11880000.0,M,11150000.0,M,5820000.0,M,6540000.0,M
21,30/06/2016,"R$ 11,03 M","- R$ 11,01 M","R$ 2,59 M","R$ 2,61 M",289,11030000.0,M,11010000.0,M,2590000.0,M,2610000.0,M
22,30/09/2016,"R$ 13,76 M","- R$ 8,26 M","- R$ 6,11 M","- R$ 609,00 mil",289,13760000.0,M,8260000.0,M,6110000.0,M,609000.0,mil
23,31/12/2016,"R$ 13,04 M","- R$ 8,43 M","- R$ 8,76 M","- R$ 4,15 M",289,13040000.0,M,8430000.0,M,8760000.0,M,4150000.0000000005,M
24,31/03/2017,"R$ 16,18 M","- R$ 9,71 M","- R$ 12,49 M","- R$ 6,02 M",289,16180000.0,M,9710000.0,M,12490000.0,M,6020000.0,M
25,30/06/2017,"R$ 16,41 M","- R$ 10,62 M","- R$ 8,47 M","- R$ 2,69 M",289,16410000.0,M,10620000.0,M,8470000.0,M,2690000.0,M
26,30/09/2017,"R$ 17,22 M","- R$ 11,81 M","- R$ 4,66 M","R$ 756,00 mil",289,17220000.0,M,11810000.0,M,4660000.0,M,756000.0,mil
27,31/12/2017,"R$ 10,69 M","- R$ 9,68 M","- R$ 2,04 M","- R$ 1,03 M",289,10690000.0,M,9680000.0,M,2040000.0,M,1030000.0,M
28,31/03/2018,"R$ 4,11 M","- R$ 7,51 M","R$ 2,10 M","- R$ 1,31 M",289,4110000.0000000005,M,7510000.0,M,2100000.0,M,1310000.0,M
29,30/06/2018,"R$ 1,51 M","- R$ 7,69 M","R$ 4,10 M","- R$ 2,09 M",289,1510000.0,M,7690000.0,M,4099999.9999999995,M,2089999.9999999998,M
30,30/09/2018,"- R$ 304,00 mil","- R$ 5,64 M","R$ 5,47 M","- R$ 467,00 mil",289,304000.0,mil,5640000.0,M,5470000.0,M,467000.0,mil
31,31/12/2018,"R$ 2,78 M","- R$ 5,40 M","R$ 4,55 M","R$ 1,94 M",289,2780000.0,M,5400000.0,M,4550000.0,M,1940000.0,M
32,31/03/2019,"R$ 4,49 M","- R$ 5,81 M","R$ 2,26 M","R$ 936,00 mil",289,4490000.0,M,5810000.0,M,2260000.0,M,936000.0,mil
33,30/06/2019,"R$ 10,77 M","- R$ 4,41 M","- R$ 4,18 M","R$ 2,18 M",289,10770000.0,M,4410000.0,M,4179999.9999999995,M,2180000.0,M
34,30/09/2019,"R$ 21,11 M","- R$ 5,16 M","- R$ 14,18 M","R$ 1,78 M",289,21110000.0,M,5160000.0,M,14180000.0,M,1780000.0,M
35,31/12/2019,"R$ 17,90 M","- R$ 6,52 M","- R$ 4,80 M","R$ 6,58 M",289,17900000.0,M,6520000.0,M,4800000.0,M,6580000.0,M
36,31/03/2020,"R$ 24,14 M","- R$ 7,13 M","- R$ 13,09 M","R$ 3,91 M",289,24140000.0,M,7130000.0,M,13090000.0,M,3910000.0,M
37,30/06/2020,"R$ 28,27 M","- R$ 5,63 M","- R$ 22,67 M","- R$ 27,00 mil",289,28270000.0,M,5630000.0,M,22670000.0,M,27000.0,mil
38,30/09/2020,"R$ 11,04 M","- R$ 4,34 M","- R$ 3,88 M","R$ 2,82 M",289,11040000.0,M,4340000.0,M,3880000.0,M,2820000.0,M
39,31/12/2020,"R$ 3,30 M","- R$ 6,22 M","- R$ 331,00 mil","- R$ 3,24 M",289,3300000.0,M,6220000.0,M,331000.0,mil,3240000.0,M
40,31/03/2021,"- R$ 6,26 M","- R$ 7,30 M","R$ 11,98 M","- R$ 1,58 M",289,6260000.0,M,7300000.0,M,11980000.0,M,1580000.0,M
41,30/06/2021,"R$ 2,45 M","- R$ 9,04 M","R$ 10,77 M","R$ 4,18 M",289,2450000.0,M,9040000.0,M,10770000.0,M,4179999.9999999995,M
42,30/09/2021,"R$ 8,39 M","- R$ 12,71 M","R$ 2,40 M","- R$ 1,93 M",289,8390000.0,M,12710000.0,M,2400000.0,M,1930000.0,M
43,31/12/2021,"R$ 34,65 M","- R$ 11,02 M","- R$ 22,82 M","R$ 811,00 mil",289,34650000.0,M,11020000.0,M,22820000.0,M,811000.0,mil
44,31/03/2022,"R$ 33,80 M","- R$ 10,63 M","- R$ 23,51 M","- R$ 341,00 mil",289,33800000.0,M,10630000.0,M,23510000.0,M,341000.0,mil
45,30/06/2022,"R$ 28,58 M","- R$ 10,72 M","- R$ 20,80 M","- R$ 2,94 M",289,28580000.0,M,10720000.0,M,20800000.0,M,2940000.0,M
46,30/09/2022,"R$ 41,97 M","- R$ 11,04 M","- R$ 29,99 M","R$ 944,00 mil",289,41970000.0,M,11040000.0,M,29990000.0,M,944000.0,mil
47,31/12/2022,"R$ 33,63 M","- R$ 16,39 M","- R$ 20,65 M","- R$ 3,42 M",289,33630000.0,M,16390000.0,M,20650000.0,M,3420000.0,M
48,31/03/2023,"R$ 42,07 M","- R$ 20,78 M","- R$ 22,10 M","- R$ 807,00 mil",289,42070000.0,M,20780000.0,M,22100000.0,M,807000.0,mil
49,30/06/2023,"R$ 42,87 M","- R$ 24,66 M","- R$ 20,82 M","- R$ 2,60 M",289,42870000.0,M,24660000.0,M,20820000.0,M,2600000.0,M
50,30/09/2023,"R$ 50,85 M","- R$ 28,00 M","- R$ 21,03 M","R$ 1,82 M",289,50850000.0,M,28000000.0,M,21030000.0,M,1820000.0,M
51,31/12/2023,"R$ 37,53 M","- R$ 28,80 M","- R$ 8,41 M","R$ 314,00 mil",289,37530000.0,M,28800000.0,M,8410000.0,M,314000.0,mil
52,31/03/2024,"R$ 44,41 M","- R$ 30,61 M","- R$ 13,36 M","R$ 446,00 mil",289,44410000.0,M,30610000.0,M,13360000.0,M,446000.0,mil
